,Title,Rank,Score,Medium,Number of Episodes,Episode Length,Start Date,End Date,Premier Season,Source Material,Age Rating,Number of Members,URLS,Synopses,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Genre 7,Genre 8,Total Minutes,Synopsis Length
259,Fashion,10760,4.45,Movie,1,"4 min.
 ",1960,1960,Unavailable,Original,G ,662,https://myanimelist.net/anime/7020/Fashion,Experimental anime from animation pioneer Yoji Kuri from 1960.,Comedy,Dementia,,,,,,,4,9
260,Great Rabbit,10761,4.45,Movie,1,"7 min.
 ",2012,2012,Unavailable,Original,G ,784,https://myanimelist.net/anime/28641/Great_Rabbit,"Once we called the noble, profound and mysterious existence The Great. We have moved with the time, our thought and consciousness has changed. And yet what makes us still keep calling it The Great?",Psychological,,,,,,,,7,34
261,Aruite Mikka!,10762,4.44,Music,1,"2 min.
 ",Dec 1999,Dec 1999,Unavailable,Original,G ,421,https://myanimelist.net/anime/29105/Aruite_Mikka,Short CGI music video by George Tokoro featured on NHK's Minna no Uta program.,Music,Comedy,Kids,,,,,,2,14
262,Mahou no Hiroba,10763,4.44,Music,1,"3 min.
 ",2001,2001,Unavailable,Music,G ,371,https://myanimelist.net/anime/18561/Mahou_no_Hiroba,"Clay animation movie of ""Mahou no Hiroba"" for Nobukazu Takamura featuring Aki Tsuyuko from Nobukazu Takemura Song Book 2001.",Music,Fantasy,,,,,,,3,19
263,6 Angels,10764,4.43,ONA,6,15 min. per ep.,Nov 2001,Jul 2002,Unavailable,Original,R,2891,https://myanimelist.net/anime/2475/6_Angels,"Deep in the deserts of southwestern United States lies ""Neo Purgatory."" Formerly a nuclear waste disposal site, the facility has been turned into a prison for hardened criminals; that is, until the prisoners weaponize the nuclear waste and riot, turning Neo Purgatory into an international disaster. Maki Aoba, Doris Nicholas, Marilyn Moreau, and Naomi Jones make up the ""Guard of Rose,"" an all-female special police task force. Along with stowaway Katherine Hook and multi-purpose robot Link, the Guard of Rose is on patrol investigating rumors of an ""angel"" near Neo Purgatory when their helicopter is shot down. As the crisis within the prison rapidly devolves, the Guard of Rose members might be the only ones who can stop the prisoners before they unleash nuclear armageddon.",Action,Sci-Fi,,,,,,,90,125
264,Aya Hito Shiki to Iu na no Ishi Hata,10765,4.43,ONA,1,"5 min.
 ",2006,2006,Unavailable,Original,G ,459,https://myanimelist.net/anime/29973/Aya_Hito_Shiki_to_Iu_na_no_Ishi_Hata,Short animation by Taro Shinkai.,Dementia,,,,,,,,5,5
265,Issho ni Sleeping: Sleeping with Hinako,10766,4.43,OVA,1,"49 min.
 ",Feb 2010,Feb 2010,Unavailable,Original,PG-13,16493,https://myanimelist.net/anime/7897/Issho_ni_Sleeping__Sleeping_with_Hinako,"Hinako returns to our TV screens, this time showing us how to sleep.",Ecchi,,,,,,,,49,13
266,Kemeko no Love,10767,4.43,Movie,1,"3 min.
 ",1968,1968,Unavailable,Original,PG ,1182,https://myanimelist.net/anime/7030/Kemeko_no_Love,Experimental short film from Yoji Kuri.,Comedy,,,,,,,,3,6
267,An Expression,10768,4.42,Movie,1,"3 min.
 ",1935,1935,Unavailable,Original,G ,579,https://myanimelist.net/anime/35402/An_Expression,"Symbolized an urban man with a triangle figure, a country woman with a circle, and represented the encounter between the two by movement. Director Shigenji Ogino tried to naturally color the movie via the kinema color technique. Due to being an early work, the technique isn't smooth. Because of this the film has a photosensitive epileptic seizure warning as there are high frequency flashes of red and green frames for the duration of the entire film. Please be careful while viewing.",Dementia,,,,,,,,3,81
268,Shunga,10769,4.42,Movie,1,"4 min.
 ",2009,2009,Unavailable,Original,R,641,https://myanimelist.net/anime/22181/Shunga,Unavailable,Dementia,,,,,,,,4,1
269,Eiken: Eikenbu yori Ai wo Komete,10770,4.41,OVA,2,30 min. per ep.,Jun 2003,Jun 2004,Unavailable,Manga,R,24595,https://myanimelist.net/anime/788/Eiken__Eikenbu_yori_Ai_wo_Komete,"To some people, Densuke Mifune looks like the luckiest man in the world. Thanks to a chance encounter with the brilliant, beautiful, busty, but extremely shy Chiharu Shinonome, Eiken: Eikenbu yori Ai wo Komete sees Densuke being forcibly invited to join the mysterious Eiken Club. Led by Kirika Misono, she recruited Densuke both for his completely boring, unassuming nature and his completely accidental groping of Chiharu’s chest. Despite the fact that he’s now surrounded by insanely busty women, Densuke can’t catch a break to save his life. All of his attempts to get closer to Chiharu end up backfiring, making him look like a deviant pervert. His situation is made more complicated by the rest of the Eiken Club’s overly sexual antics and Chiharu’s younger sister intentionally trying to get Densuke into some…compromising positions. It doesn’t help matters that Chiharu has expressed fondness for Densuke in return, but all of the accidental circumstances keep pushing her away. Densuke needs to act fast if he wants to find his way back into Chiharu’s good graces. A beauty like her doesn’t go unnoticed, and he may very well find that he’s not the only one trying to win Chiharu’s heart.",Ecchi,Comedy,Harem,School,,,,,60,198
270,Fue,10771,4.41,Movie,1,"5 min.
 ",2002,2002,Unavailable,Other,PG ,509,https://myanimelist.net/anime/29907/Fue,Based on a poem by Sakutaro Hagiwara. A child and an adult have different troubles. (Source:,Dementia,,,,,,,,5,16
271,Generation of Chaos Next: Chikai no Pendant,10772,4.4,OVA,1,"27 min.
 ",May 2002,May 2002,Unavailable,Game,Unavailable,1153,https://myanimelist.net/anime/2777/Generation_of_Chaos_Next__Chikai_no_Pendant,"Prologue to the second game in the Generation of Chaos RPG series. Ellile is a knight-in-training in the Kingdom of Fredbarn in the Neverland World. He and Princess Roji are secretly in love, and plan to marry. Lifile, the head of the knights, finds out, and tells Ellile that he's not strong enough to protect Roji, let alone the Kingdom. Ellile becomes frustrated, and comtemplates what to do... During the OVA, there are a few animated shorts dealing with a fourth character, Poro, her robot friend, and the GOC Next cast.",Action,Military,Adventure,Romance,Fantasy,,,,27,91
272,Kanojo no Dokushinshatachi ni Yotte Hadaka ni Sareta Seifuku no Shojo Kenkyuu,10773,4.4,Movie,1,"3 min.
 ",1972,1972,Unavailable,Original,R,726,https://myanimelist.net/anime/22255/Kanojo_no_Dokushinshatachi_ni_Yotte_Hadaka_ni_Sareta_Seifuku_no_Shojo_Kenkyuu,An erotic animation made for the late-night television program 11PM with a reference to Marcel Duchamp’s work of the same title. (Source: Collaborative,Dementia,Music,,,,,,,3,23
273,Torikaekko Please,10774,4.4,Music,1,"4 min.
 ",Feb 1998,Feb 1998,Unavailable,Music,G ,1523,https://myanimelist.net/anime/33898/Torikaekko_Please,Official music video for Suzukisan's Torikaekko Please song. The song and characters had been used to promote the Pokémon franchise. Nintendo has revived the song for the 20th anniversary campaign.,Music,,,,,,,,4,30
274,Hustle!! Tokitama-kun,10775,4.39,Special,1,"4 min.
 ",1998,1998,Unavailable,Original,PG-13,622,https://myanimelist.net/anime/9801/Hustle_Tokitama-kun,"Director's description: ""I want to show you a world that you have never seen."" I think this is something that all computer graphics producers strive for. What to create?! How do you create it with computer graphics? The skill of drawing does not change that much when performed on a computer instead of paper. This work is a mixture of traditional cel-based animation, 3-D animation and 2-D computer graphics techniques, each with its own history and production standards. My theme for this production was ""The Transformation of Time and Space."" I used ToonShader and hand drawn animation to achieve the desired effect. I think that I have succeeded in creating a world that you have never seen.",Dementia,,,,,,,,4,117
275,Kappo,10776,4.39,Movie,1,"4 min.
 ",2006,2006,Unavailable,Original,G ,618,https://myanimelist.net/anime/28647/Kappo,Legs and shoes float across the screen in this short film by Yoriko Mizushiri.,Music,Dementia,,,,,,,4,14
276,Kodomo no Kaitei no Koto,10777,4.39,Movie,1,"2 min.
 ",2004,2004,Unavailable,Original,G ,425,https://myanimelist.net/anime/29908/Kodomo_no_Kaitei_no_Koto,For whom does a girl keep rotating? A story of a weird relationship between a child and adults. (Source:,Psychological,,,,,,,,2,19
277,Master Blaster,10778,4.39,Music,1,"3 min.
 ",Sep 2014,Sep 2014,Unavailable,Unavailable,R,629,https://myanimelist.net/anime/31501/Master_Blaster,Short film by Kabuki Sawako with music by Sugahara Shinsuke.,Music,Dementia,,,,,,,3,10
278,Calligraffiti,10779,4.38,Movie,1,"5 min.
 ",Dec 1982,Dec 1982,Unavailable,Music,G ,539,https://myanimelist.net/anime/23517/Calligraffiti,Short animation directed by an illustrator and picture book writer Furukawa Taku.,Dementia,Music,,,,,,,5,12
279,MTV Ident: Horny,10780,4.38,Special,1,"15 sec.
 ",2017,2017,Unavailable,Original,R,459,https://myanimelist.net/anime/36750/MTV_Ident__Horny,Unavailable,Dementia,Ecchi,,,,,,,0,1
280,Taa-chan no Kaitei Ryokou,10781,4.38,Movie,1,"1 min.
 ",Mar 1935,Mar 1935,Unavailable,Original,G ,906,https://myanimelist.net/anime/6834/Taa-chan_no_Kaitei_Ryokou,Unavailable,Adventure,,,,,,,,1,1
281,Dankichi-jima no Olympic Taikai,10782,4.37,Movie,1,"2 min.
 ",1932,1932,Unavailable,Original,G ,1074,https://myanimelist.net/anime/5814/Dankichi-jima_no_Olympic_Taikai,Short movie from 1932.,Action,Sports,,,,,,,2,4
282,Ohi-sama to Kaeru,10783,4.36,Movie,1,"1 min.
 ",1936,1936,Unavailable,Original,G ,621,https://myanimelist.net/anime/6828/Ohi-sama_to_Kaeru,A short film about frogs and a fish trying to eat them all.,Comedy,,,,,,,,1,13
283,Ragnastrike Angels,10784,4.35,TV,12,30 sec. per ep.,Apr 2016,Jun 2016,Spring,Game,PG-13,10826,https://myanimelist.net/anime/33021/Ragnastrike_Angels,"In the near future, massive hostile beings called ""Fiarem"" are waging war on Earth. To defend the world from this alien threat, Japan unleashes a special team known as ""Ragna Strikers""—six young women wielding advanced weaponry and the ability to grow to gigantic sizes. Ragnastrike Angels follows Ayano Anemori and her friends as they live their daily lives and battle the violent Fiarem.",Action,,,,,,,,0,63
284,Kangaeru Renshuu,10785,4.35,Movie,1,"4 min.
 ",2003,2003,Unavailable,Original,G ,459,https://myanimelist.net/anime/23055/Kangaeru_Renshuu,"The description of Suwami Nogami's minimalistic line drawing piece, Imagination Practice, calls it an unending ""thought loop"". It depicts an artist sitting in front of a window with a self-portrait, like a miniature mirror image, on the desk in front of him. The window frame and the blue sky filled with moving clouds are in colour, but the figure of the artist is not coloured in. The soundtrack sounds like a skipping record that is punctuated by humourous springing noises (a la Bugs Bunny) as the image 'bounces' in an unending loop from the establishing shot into the ""drawing."" A philosophical piece, Imagination Practice considers the circular dialogue between an artist and his work. (Source:",Dementia,,,,,,,,4,115
285,Atelier Petros Joukuu Gekijou: Sentaku Shima no Sentaku Tori,10786,4.34,ONA,1,"3 min.
 ",2003,2003,Unavailable,Original,G ,556,https://myanimelist.net/anime/7617/Atelier_Petros_Joukuu_Gekijou__Sentaku_Shima_no_Sentaku_Tori,Enter the strange fantasy world of Peter the wash bird. Come visit the leading paradise resort located somewhere in the southern hemisphere. The tropical ecosystem is unlike anything you've even seen before. Tourists enjoy traveling there in a special ark. When needed the resort offers laundry service on a very unique island.,Comedy,Fantasy,,,,,,,3,52
286,Tama Gura Abayo: Moki Yumokyu Superdeluxe,10787,4.3,Music,1,"2 min.
 ",Apr 2013,Apr 2013,Unavailable,Original,R,589,https://myanimelist.net/anime/31688/Tama_Gura_Abayo__Moki_Yumokyu_Superdeluxe,"Music video by Sawako Kabuki for cover of ""Here, There and Everywhere"" by The Beatles.",Dementia,Music,,,,,,,2,15
287,Baka Baka Baka na Sekai,10788,4.29,Movie,1,"5 min.
 ",Oct 1968,Oct 1968,Unavailable,Original,G ,1349,https://myanimelist.net/anime/29777/Baka_Baka_Baka_na_Sekai,An absurd film by Kuri Youji.,Military,Comedy,Dementia,,,,,,5,6
288,Dreams,10789,4.29,Movie,1,"5 min.
 ",2011,2011,Unavailable,Original,R,887,https://myanimelist.net/anime/28637/Dreams,Abstract animation by Keiichi Tanaami and Nobuhiro Aihara.,Dementia,,,,,,,,5,8
289,Idol Fight Suchie-Pai 2,10790,4.29,OVA,1,"30 min.
 ",Apr 1996,Apr 1996,Unavailable,Game,PG-13,1222,https://myanimelist.net/anime/3816/Idol_Fight_Suchie-Pai_2,"Once every century, the legendary mahjong dials called the ""Legendary Pai"" show themselves to the world, and if you collect them all it will grant you any wish. They show up in the form of evil monsters and you must defeat all 10 to obtain this chance. So, a Bunny Alien, A Maid-Dominatrix, A Cyborg, A girl form the world of magic and a transforming super hero all must fight these monsters along with themselves to grant the wish that they want to come true.",Action,Ecchi,,,,,,,30,85
290,Ai,10791,4.28,Movie,1,"4 min.
 ",1963,1963,Unavailable,Original,PG-13,3280,https://myanimelist.net/anime/6535/Ai,"A short experimental anime about a woman desperately in love. Made by Yoji Kuri, a well-known Japanese indie animator.",Dementia,Psychological,Romance,,,,,,4,19
291,Henshin Gattai! 5 tsu no Atsuki Tamashii,10792,4.28,Music,1,"1 min.
 ",Jan 2011,Jan 2011,Unavailable,Original,G ,580,https://myanimelist.net/anime/13311/Henshin_Gattai_5_tsu_no_Atsuki_Tamashii,"Animator Sakamoto Shouta (坂本渉太) conceived, designed, animated, and also composed music for the above animated short, which the anime studio Gainax began featuring on its official website. The video mimics the popular sentai genre, with five young people transforming into a costumed superhero team. The video is the first one of a planned ""MUSIC is SF"" series.",Super Power,Music,,,,,,,1,57
292,KochinPa!,10793,4.28,TV,12,15 sec. per ep.,Dec 2015,May 2016,Winter,Other,G ,1735,https://myanimelist.net/anime/32400/KochinPa,"Anime adaptation of pachinko and slot machine parlor Island's ""Aira Project"" commercials. It follows three mascot characters: Aira, Hana, and Shima.",Comedy,,,,,,,,0,21
293,Docchi mo Maid,10794,4.27,ONA,1,"13 min.
 ",2004,2004,Unavailable,Original,PG-13,1207,https://myanimelist.net/anime/30663/Docchi_mo_Maid,"Izumi, a 12-year-old schoolgirl, suddenly gets not one but two lovely and rather lewd maids from outer space, who have to defend her city from a monster's invasion.",Action,Comedy,Magic,Ecchi,Shoujo Ai,,,,13,28
